Date,138040,175330,003410,004800,267250,005940,033780,139130,138930,030200,029780,016360,086790,024110,078930,005830,055550,001800,300720,047050,000810,015760,001450,017670,030000,105560,069260,000150,051600,032640,071050,010130,316140,005930,000240,006360,032830,005850,079550,005490,012750,039490,034730,011780,004990,002380,003550,105630,023530,004000,001740,001680,057050,007070,000880,005300,120110,000080,008730,298020,294870,006800,001040,103140,012450,026960,006260,017800,018880,178920,086280,010780,000670,282330,014820,010120,028260,000720,021240,161390,001120,000270,000210,052690,111770,012330,280360,005380,284740,020000,069960,007310,018260,004370,139480,272210,011170,011210,006650,004020,009240,088350,051910,005250,016380,011790,097950,028670,000660,036570,014680,066570,009150,003230,047810,013890,000990,004490,031430,051900,161890,004170,271560,251270,192080,112610,000100,003850,285130,185750,081660,002790,020150,011070,090430,006280,069620,003670,008770,008930,003240,003090,006400,128940,035420,019170,035720,073240,352820,137310,375500,010140,010950,204320,035250,042660,034020,001440,096770,010060,323410,361610,000120,241560,383220,009540,039130,336260,001570,009900,381970,032350,020560,064350,009420,036460,326030,259960,207940,114090,011200,010620,298050,271940,377300,329180,005420,003490,047040,373220,009830,192820,042670,028050,034220,402340,068270,093370,180640,302440
2020-01-02,11450,5370,6080,76300,66000,12500,92500,7040,7470,26700,37450,37850,35950,11550,50000,50100,42600,17550,9310,18350,238500,28500,25900,40374,23300,46550,20600,68900,38550,13850,70900,424000,11400,55200,14000,30500,73100,14308,31750,236000,92500,79000,258000,76000,37700,205000,67166,17350,135500,44100,5900,22900,79800,38900,24350,136500,49450,28900,14050,152500,23551,7450,93800,23300,34700,16750,46900,45083,10800,34800,138500,32800,646000,168500,28650,52600,107500,40086,90000,32450,15000,42500,79337,20000,33650,247500,149500,118000,43450,31300,85900,549000,192000,237000,125500,9299,208123,48950,116000,31200,66700,2290,314000,21800,7730,50600,245000,4460,94700,541000,103500,71000,126500,89100,33800,76735,27900,36650,44000,1266000,48500,292500,105500,90300,49800,17722,40562,12331,44502,82766,52300,83200,43000,139000,207500,131000,136500,46320,94000,36040,1065000,13050,232000,277606,182500,7320,30609,4160,,,,6815,91900,34900,29250,27350,5081,6050,144148,49905,,,152500,33750,,125500,51577,8635,2350,,,14550,26202,15450,36450,37350,,,423485,19450,3750,44900,110000,,,,5497,18058,4660,,22372,82144,4655,19300,16350,,167118,8130,39950,
2020-01-03,11400,5420,5970,76200,66200,12450,92500,7060,7490,26600,37600,38100,36200,11600,50300,50800,42750,17600,9350,18800,237000,28250,25450,40374,23000,47150,20450,68300,38600,13800,71600,425500,11300,55500,13900,30500,73300,14149,32850,237000,91300,80500,256500,76200,37350,205000,67638,17250,132500,43900,5850,22850,80600,39000,24550,137000,49250,28550,14350,152000,23412,7560,92600,23750,34850,16750,46850,45083,10650,35200,138000,32400,658000,169000,28450,53000,107500,39892,90300,31900,15050,42000,79337,20050,33150,250000,147500,116000,43450,31600,85600,548000,192500,235500,122500,9165,205741,47800,114000,30800,69400,2280,311000,21500,7700,49850,241000,4500,94500,565000,106500,71100,127500,92600,33950,77650,27600,36500,45500,1263000,47500,292500,104000,90600,50100,18078,40386,12143,44702,81723,52800,82300,41750,139500,206500,131500,135500,46789,95300,35946,1079000,12950,229000,280443,181500,7230,30609,4120,,,,6834,93500,33950,29150,27500,5071,5940,147100,49905,,,148000,34250,,129500,51577,8527,2510,,,14700,26202,15450,36000,37100,,,417061,19600,3775,45700,111000,,,,5386,17701,4695,,23219,79889,4646,19250,16250,,164796,8210,39050,
2020-01-06,11250,5350,5883,75700,64700,12150,92700,6940,7350,26400,37150,37500,35450,11350,50100,50200,42100,17200,9130,19200,234000,27600,25350,39942,22350,46600,20000,66600,37900,13600,69500,421500,11050,55500,13900,29350,72700,13830,33600,231000,90800,78500,251000,74600,36650,205000,67543,16950,128500,42250,5620,22100,78300,38800,23500,135000,47400,28650,14100,149500,22624,7400,90300,23150,35150,16350,45200,43416,10700,34000,137500,31350,652000,166500,28150,52200,106000,38432,90400,31250,14600,41900,75994,19250,32350,249500,149000,116000,42500,31300,84000,538000,190500,231000,120000,8986,199074,46750,109000,29650,69100,2240,307000,21100,7700,50700,233500,4380,94300,579000,106000,69900,127500,92400,33900,76402,28000,36000,45300,1249000,45600,290000,105000,87800,48950,18268,39685,11956,44302,80158,51400,80800,41850,142000,207000,127500,132000,46742,94900,34764,1050000,12350,230000,274295,180500,6950,31010,4055,,,,6768,93400,32950,28950,26600,4921,5810,145624,48077,,,147000,33550,,127500,49428,8173,2540,,,14250,25725,14950,34750,36550,,,407178,19050,3835,44100,108500,,,,5636,17183,4500,,22493,77047,4494,18800,16000,,160619,7970,39050,
2020-01-07,11100,5340,5872,76400,65100,12200,93000,6960,7430,26550,37750,37800,35550,11400,50500,49750,42750,17350,9150,18650,237000,27400,25600,40201,22050,47000,20050,66300,38100,13800,70200,428000,11100,55800,13950,29250,72800,13790,32850,232000,91500,79600,257000,77500,36750,205000,68488,17300,132000,42050,5630,22050,79100,39650,23650,136000,47950,28450,13950,150500,22624,7420,91100,23250,34650,16350,45050,43682,10750,34800,138500,31250,658000,169500,28200,53900,108000,38627,91800,31500,14500,42050,76988,19250,32750,252500,148500,115500,41350,31850,88900,540000,192500,230000,121000,9075,200026,46250,107500,29500,73800,2210,311000,21650,7680,52200,234000,4410,94000,594000,107500,70300,128000,98000,33700,79731,28000,36000,49300,1343000,48100,305000,107000,89100,50600,18434,40386,11880,43902,79897,52400,85700,41700,141000,222500,127500,134000,47118,99400,35237,1048000,12100,231500,276187,187000,7250,32114,4050,,,,6768,91900,33300,29150,26800,4903,5830,142181,48951,,,147000,33750,,127500,50210,8056,2500,,,14450,25200,15050,35500,36600,,,414096,20000,3900,44100,107500,,,,5549,17410,4425,,23279,80870,4460,19200,16350,,165261,8080,40500,
2020-01-08,10950,5130,5620,74000,64300,11800,91800,6840,7330,26150,38000,37150,34950,11150,48800,48550,42000,16750,9030,18050,232500,26450,25050,40115,21450,46150,19300,64800,37400,13450,69100,435000,10650,56800,13700,27650,71600,13112,32400,228000,90800,77700,244500,73700,35450,205000,67355,16400,128000,39600,5430,21400,76700,39150,22500,132500,44950,27700,13150,145000,21279,7270,90900,22650,34100,16050,43900,41348,10700,33000,133500,30100,644000,169500,27100,53100,105000,36632,91500,30600,13600,41300,74639,18600,32450,245000,148000,112000,40150,30550,87300,525000,188500,224000,118000,9701,193359,44750,103000,28200,75100,2145,302000,20550,7410,51300,229500,4250,97400,604000,104500,67500,125000,97400,32450,77400,28950,34900,48700,1345000,46600,306500,106500,87300,49350,17865,39598,11391,42100,77898,51400,84200,40750,137500,214000,122500,129500,45100,97300,33631,1007000,11800,229000,270512,183000,6780,32014,4050,,,,6541,88100,32350,28500,26000,4708,5650,134801,46567,,,143500,32900,,124000,49037,7595,2405,,,14150,24198,14300,34550,35100,,,403719,19700,3765,41850,103000,,,,5222,17053,4205,,22312,78615,4266,18850,15650,,160619,7690,39700,
2020-01-09,11250,5140,5543,74300,65000,11900,92700,6800,7180,26050,38150,37600,35050,11100,48600,47900,42200,16850,8860,18150,230500,26900,24100,40028,21950,46500,19250,65600,37600,13300,69000,427500,10650,58600,13650,28100,72200,13431,31800,234000,92900,77900,247000,74100,35800,205000,67260,16900,130000,40700,5550,21900,77600,38650,22550,132500,45650,27850,13350,147000,21743,7360,90400,22950,34300,16250,43700,44283,10800,34100,135500,30300,659000,166500,27700,53000,106500,37605,90800,30750,13750,40750,75542,19050,33800,245000,147000,111500,39300,31000,87700,525000,192000,223000,120000,9031,195740,47750,107000,28250,75100,2155,306500,20750,7500,51800,231000,4320,99000,608000,106000,66600,132000,100000,33100,77983,29050,35700,49200,1324000,48150,314500,106000,89000,50900,18149,40386,11505,43435,78332,49150,84200,42850,145500,212000,124500,130500,46696,99400,34339,1013000,11800,232500,272404,186000,6920,32917,4065,,,,6731,87400,32800,29000,26950,4806,5820,135293,47282,,,143500,33350,,129500,50796,7899,2460,,,14550,24723,15400,34800,35350,,,415085,20800,3850,44000,106000,,,,5661,17799,4380,,23944,78615,4350,19350,15750,,164332,8380,41700,
2020-01-10,11200,5170,5554,74400,64600,11950,94700,6840,7090,26050,37950,37850,34950,11100,48300,47400,41350,16700,9050,17750,229000,26700,23950,39856,22450,46800,19150,66100,37500,13100,69200,421500,10500,59500,13700,28700,72200,13630,30950,237500,92300,78500,246000,73600,35250,205000,66221,16750,128500,40500,5520,21550,77300,38950,22650,130500,46800,27200,13500,149500,21975,7400,90200,22800,34200,16300,43900,44349,10950,34000,138500,30100,656000,163000,27450,51700,107000,37751,88400,30150,13750,40400,75542,19150,33850,244500,148500,113500,39950,30700,87700,525000,196000,224000,119500,8914,194311,47300,106500,28800,72700,2175,325000,20700,7510,51200,229500,4345,98900,608000,106500,66800,132500,102000,32750,79731,28150,35450,50200,1343000,48800,312500,105500,89700,51300,18268,40649,11505,46037,79028,48450,86400,45500,148500,220500,126000,139000,50403,102500,34669,1017000,12350,249000,276660,188000,7040,33118,4035,,,,7032,87200,32750,29000,27250,4867,5950,135785,49110,,,143500,33000,,131000,52945,8085,2535,,,14600,24818,15600,37500,34900,,,431391,21250,3780,47300,108000,,,,6461,17701,4385,,24065,80968,4358,19300,15900,,164796,8700,41700,
2020-01-13,11150,5180,5598,74200,64500,12050,94100,6820,7100,26150,37800,37650,34750,11150,48150,48000,41750,17000,9050,17600,224500,26800,24050,40460,22900,46700,19200,67600,37350,13200,70100,422500,10600,60000,13750,29200,72700,13870,30500,238500,93400,79400,246500,76100,36650,205000,67827,16750,135000,41500,5430,21650,77100,39550,22900,132000,46950,27400,13500,152000,20955,7450,91200,22850,34350,16250,44400,46750,11050,33350,140000,30250,658000,168000,27200,52600,109000,39503,89600,30250,13900,40450,75994,19250,33050,242000,149000,115000,40300,30750,90000,534000,197500,225500,120000,8736,199550,47450,108000,29350,75400,2205,332500,20600,7590,52300,233500,4300,100500,614000,104500,66600,134500,101500,33400,81895,28800,35850,52500,1404000,53000,324000,110500,96500,53600,18268,40912,11279,44369,80593,48300,90000,46750,154000,232000,127500,141500,50497,106500,35142,1018000,12300,259000,282336,188000,6990,33519,4040,,,,7051,85700,32950,29400,27200,4929,6010,135785,49905,,,145500,33100,,131500,55582,7987,2530,,,14800,24913,17250,37850,35450,,,435345,21750,3780,48150,110000,,,,6642,17701,4515,,23944,85281,4384,19100,15400,,166654,8640,41900,
2020-01-14,11100,5200,5587,73800,64200,12300,94100,6880,7210,26200,38750,38000,35300,11200,48700,48450,41850,17200,9200,17950,230000,27050,24450,40719,23650,47850,19500,68200,38600,13150,72400,422000,10650,60000,13700,29250,73600,14268,30250,242000,94400,82300,248000,78300,36350,205000,69055,17200,137500,41400,5330,22250,77200,39650,23550,134000,47000,29050,13450,151500,21835,7750,92100,24350,35500,16250,44900,45950,11100,33100,139000,30000,657000,170500,27700,54500,107000,39503,92800,30300,14000,41150,76446,19150,33300,244000,149000,116000,39400,30600,89900,541000,198000,225500,124000,8852,208599,47100,112500,30500,75300,2250,333500,20900,7620,52300,240000,4345,100500,610000,106000,68300,135500,100000,33200,85307,30150,35800,51300,1411000,52900,321500,111500,98300,53000,18220,40737,10978,44702,81723,48250,90300,46750,151000,234500,128000,140000,51060,107000,35284,1031000,12200,265500,279971,190500,6920,33519,4030,,,,6995,85300,34150,29300,27050,4921,5910,137261,51176,,,145000,33750,,129000,55582,8262,2580,,,14650,24866,17150,36200,35350,,,429909,21800,3785,47300,109500,,,,6513,17605,4525,,24186,85183,4427,19000,15700,,165261,8550,41000,
